DateTime,AI Demand,AI Wind Availability,AI Wind Generation,AI Solar Generation,SNSP,AI Oversupply,Moyle I/C,EWIC I/C,Inter-Jurisdictional Flow
2025-08-16 23:30:00+00:00,3872.32,1542.425,1482.655,0.12,0.45990000000000003,0.0,-4.043,0.02,57.46
2025-08-16 23:45:00+00:00,3804.981,1549.279,1489.461,0.09,0.4473,0.0,-4.052,0.02,24.43
2025-08-17 00:00:00+00:00,3781.8469999999998,1563.2259999999999,1501.832,0.12,0.4296,0.0,-4.039,0.02,-4.66
2025-08-17 00:15:00+00:00,3739.502,1585.866,1528.9,0.11,0.42210000000000003,0.0,-4.064,0.02,-22.1
2025-08-17 00:30:00+00:00,3680.992,1618.913,1562.315,0.12,0.4232,0.0,-4.062,0.02,-44.68
2025-08-17 00:45:00+00:00,3626.313,1600.8120000000001,1538.0439999999999,0.17,0.41869999999999996,0.0,-4.06,0.02,-58.19
2025-08-17 01:00:00+00:00,3619.077,1593.406,1535.5939999999998,0.12,0.414,0.0,-4.052,0.02,-62.49
2025-08-17 01:15:00+00:00,3579.767,1580.446,1517.9,0.13,0.41350000000000003,0.0,-4.094,0.02,-64.56
2025-08-17 01:30:00+00:00,3532.952,1558.093,1494.856,0.14,0.4102,0.0,-4.078,0.02,-78.13
2025-08-17 01:45:00+00:00,3512.791,1569.038,1508.243,0.14,0.4153,0.0,-4.011,0.02,-78.88
2025-08-17 02:00:00+00:00,3593.3779999999997,1590.01,1530.877,0.15,0.4111,0.0,-3.995,0.02,-68.9
2025-08-17 02:15:00+00:00,3562.931,1585.809,1512.8829999999998,0.14,0.4106,0.0,-3.991,0.02,-58.84
2025-08-17 02:30:00+00:00,3529.92,1554.973,1472.338,0.14,0.4065,0.0,-4.006,0.02,-53.65
2025-08-17 02:45:00+00:00,3495.725,1547.3,1464.653,0.16,0.4082,0.0,-4.013,0.02,-56.64
2025-08-17 03:00:00+00:00,3493.46,1510.186,1445.318,0.15,0.40270000000000006,0.0,-3.994,0.02,-60.22
2025-08-17 03:15:00+00:00,3460.0930000000003,1517.7,1447.1229999999998,0.15,0.40700000000000003,0.0,-4.023,0.02,-69.18
2025-08-17 03:30:00+00:00,3435.88,1466.518,1404.165,0.17,0.3985,0.0,-3.987,0.02,-71.07
2025-08-17 03:45:00+00:00,3411.1349999999998,1441.134,1379.6860000000001,0.11,0.3943,0.0,-4.009,0.02,-72.24
2025-08-17 04:00:00+00:00,3404.7270000000003,1398.359,1342.6419999999998,0.17,0.38170000000000004,0.0,-3.978,0.02,-81.41
2025-08-17 04:15:00+00:00,3391.4559999999997,1371.713,1318.2910000000002,0.17,0.37560000000000004,0.0,-3.996,0.02,-66.53
2025-08-17 04:30:00+00:00,3385.1270000000004,1348.57,1296.3120000000001,0.2,0.3734,0.0,-3.979,0.02,-55.24
2025-08-17 04:45:00+00:00,3374.471,1294.638,1244.394,0.15,0.35960000000000003,0.0,-3.994,0.02,-48.37
2025-08-17 05:00:00+00:00,3388.297,1260.573,1203.686,0.16,0.3625,0.0,30.454,0.02,-52.73
2025-08-17 05:15:00+00:00,3393.95,1261.095,1186.351,0.15,0.38280000000000003,0.0,48.597,0.02,-57.04
2025-08-17 05:30:00+00:00,3403.33,1249.2810000000002,1174.986,0.23,0.3901,0.0,-2.228,0.02,2.23
2025-08-17 05:45:00+00:00,3391.2,1217.287,1122.881,0.0,0.4003,0.0,-3.995,0.02,21.3
2025-08-17 06:00:00+00:00,3409.3909999999996,1226.162,1135.533,0.97,0.3997,0.0,-4.006,0.02,28.06
2025-08-17 06:15:00+00:00,3412.7639999999997,1219.528,1149.776,8.046,0.3895,0.0,-3.984,0.02,26.83
2025-08-17 06:30:00+00:00,3428.299,1221.71,1152.61,23.309,0.39159999999999995,0.0,-2.53,0.02,33.21
2025-08-17 06:45:00+00:00,3463.032,1199.579,1118.126,41.894000000000005,0.4183,0.0,48.483,0.02,2.39
2025-08-17 07:00:00+00:00,3535.081,1181.913,1125.5249999999999,63.253,0.4596,0.0,124.638,0.02,-53.21
2025-08-17 07:15:00+00:00,3589.7070000000003,1206.3220000000001,1123.0620000000001,83.97399999999999,0.48969999999999997,0.0,166.787,0.02,-68.48
2025-08-17 07:30:00+00:00,3648.059,1196.754,1136.828,122.86,0.4779,0.0,101.496,0.02,-2.42
2025-08-17 07:45:00+00:00,3706.974,1183.072,1109.374,157.926,0.4829,0.0,124.497,0.02,-0.35
2025-08-17 08:00:00+00:00,3790.049,1189.765,1116.395,198.953,0.5221,0.0,200.425,0.02,-61.53
2025-08-17 08:15:00+00:00,3869.979,1177.163,1126.853,257.035,0.5458,0.0,244.711,0.02,-100.55
2025-08-17 08:30:00+00:00,3920.715,1157.011,1104.834,295.957,0.5273,0.0,180.459,0.02,-30.38
2025-08-17 08:45:00+00:00,3962.96,1132.5900000000001,1084.236,346.57899999999995,0.5097,0.0,106.214,0.02,48.44
2025-08-17 09:00:00+00:00,4027.317,1139.67,1093.107,400.881,0.4854,0.0,31.136,0.02,129.28
2025-08-17 09:15:00+00:00,4071.5649999999996,1161.322,1112.8410000000001,452.612,0.48,0.0,-3.91,0.02,172.37
2025-08-17 09:30:00+00:00,4086.677,1112.864,1066.8600000000001,477.586,0.4768,0.0,-3.89,0.02,167.27
2025-08-17 09:45:00+00:00,4100.302,1141.847,1080.69,507.669,0.5005,0.0,-3.923,0.02,153.5
2025-08-17 10:00:00+00:00,4114.151,1179.874,1120.498,547.725,0.5278,0.0,-3.92,0.02,140.38
2025-08-17 10:15:00+00:00,4115.57,1243.5939999999998,1157.8029999999999,576.2529999999999,0.5444,0.0,-3.461,0.02,120.92
2025-08-17 10:30:00+00:00,4101.425,1323.233,1251.032,605.3439999999999,0.5867,0.0,42.489,0.02,42.35
2025-08-17 10:45:00+00:00,4077.9080000000004,1395.225,1330.876,648.6780000000001,0.625,0.0,65.459,0.02,-8.68
2025-08-17 11:00:00+00:00,4064.1459999999997,1454.358,1377.829,690.7339999999999,0.6455,0.0,55.481,0.02,-11.16
2025-08-17 11:15:00+00:00,4050.335,1503.271,1432.663,731.644,0.6662,0.0,36.425,0.02,-16.38
2025-08-17 11:30:00+00:00,3997.9809999999998,1514.4060000000002,1421.675,737.335,0.6601,0.0,-3.903,0.02,14.13
2025-08-17 11:45:00+00:00,3979.635,1583.1580000000001,1471.501,725.892,0.6679999999999999,0.0,-3.909,0.03,5.5
2025-08-17 12:00:00+00:00,4010.329,1655.3229999999999,1578.515,749.667,0.6718000000000001,0.0,-3.917,0.02,-25.66
2025-08-17 12:15:00+00:00,4001.963,1666.998,1584.529,759.024,0.6740999999999999,0.0,-3.906,0.02,-23.87
2025-08-17 12:30:00+00:00,3985.1580000000004,1655.706,1567.1680000000001,776.41,0.6746,0.0,-3.912,0.02,-12.85
2025-08-17 12:45:00+00:00,3975.755,1671.511,1589.642,790.374,0.6713,0.0,-3.902,0.02,-13.58
2025-08-17 13:00:00+00:00,3964.747,1651.775,1585.414,794.287,0.6587999999999999,0.0,-3.892,0.02,-17.03
2025-08-17 13:15:00+00:00,3940.911,1650.155,1566.705,779.3190000000001,0.664,0.0,-3.927,0.02,-12.45
2025-08-17 13:30:00+00:00,3906.422,1626.997,1519.85,761.197,0.6779999999999999,0.0,30.559,0.02,-50.02
2025-08-17 13:45:00+00:00,3873.405,1613.49,1462.631,714.2199999999999,0.6812999999999999,0.0,69.909,0.02,-101.78
2025-08-17 14:00:00+00:00,3854.764,1589.954,1424.4109999999998,718.029,0.6648000000000001,0.0,39.843,0.02,-83.98
2025-08-17 14:15:00+00:00,3825.537,1588.782,1414.329,735.471,0.6646,0.0,24.412,0.02,-71.14
2025-08-17 14:30:00+00:00,3793.395,1583.588,1426.239,733.0350000000001,0.6607,0.0,-3.84,0.02,-41.54
2025-08-17 14:45:00+00:00,3785.564,1537.016,1418.691,721.194,0.655,0.0,-3.923,0.02,-41.73
2025-08-17 15:00:00+00:00,3801.8280000000004,1522.732,1403.354,711.3580000000001,0.6516,0.0,-3.896,0.02,-33.17
2025-08-17 15:15:00+00:00,3813.501,1510.75,1414.6180000000002,696.3000000000001,0.657,0.0,-3.89,0.02,-16.63
2025-08-17 15:30:00+00:00,3837.63,1486.8220000000001,1390.939,699.195,0.6648999999999999,0.0,-3.871,0.02,-1.51
2025-08-17 15:45:00+00:00,3847.8610000000003,1436.523,1375.564,680.123,0.652,0.0,-3.879,0.02,5.88
2025-08-17 16:00:00+00:00,3899.673,1436.6200000000001,1386.2630000000001,663.028,0.6257,0.0,-3.877,0.02,8.87
2025-08-17 16:15:00+00:00,3962.6330000000003,1423.537,1382.294,659.3209999999999,0.5977,0.0,6.758,0.02,20.7
2025-08-17 16:30:00+00:00,3995.0699999999997,1432.808,1381.333,642.13,0.5866,0.0,73.657,0.02,-23.09
2025-08-17 16:45:00+00:00,4049.066,1406.871,1358.2740000000001,614.1949999999999,0.5498,0.0,77.011,0.02,-25.01
2025-08-17 17:00:00+00:00,4140.533,1367.311,1321.353,582.351,0.4868,0.0,8.657,0.02,63.63
2025-08-17 17:15:00+00:00,4215.427,1384.075,1330.963,525.167,0.46340000000000003,0.0,4.194,0.02,100.56
2025-08-17 17:30:00+00:00,4269.737,1391.737,1289.057,494.78200000000004,0.4728,0.0,68.319,0.02,60.1
2025-08-17 17:45:00+00:00,4314.259,1429.989,1341.224,457.178,0.4953,0.0,101.181,0.02,21.66
2025-08-17 18:00:00+00:00,4329.63,1386.305,1328.903,392.71299999999997,0.48460000000000003,0.0,68.595,0.02,46.11
2025-08-17 18:15:00+00:00,4350.965,1342.5900000000001,1294.574,326.463,0.4625,0.0,26.313,0.02,104.53
2025-08-17 18:30:00+00:00,4385.844,1308.868,1265.311,275.945,0.42619999999999997,0.0,-3.987,0.02,155.6
2025-08-17 18:45:00+00:00,4403.787,1237.876,1181.737,215.33300000000003,0.4035,0.0,1.972,0.02,161.42
2025-08-17 19:00:00+00:00,4417.651,1204.321,1139.765,170.154,0.4117,0.0,63.506,0.02,141.12
2025-08-17 19:15:00+00:00,4435.753,1189.99,1117.792,133.476,0.42119999999999996,0.0,131.949,0.02,88.22
2025-08-17 19:30:00+00:00,4439.416,1174.469,1122.903,94.151,0.4164,0.0,147.186,0.02,60.24
2025-08-17 19:45:00+00:00,4433.367,1172.6499999999999,1120.318,65.54,0.41100000000000003,0.0,152.072,0.02,62.82
2025-08-17 20:00:00+00:00,4436.384,1198.996,1146.71,40.672,0.41600000000000004,0.0,175.35,0.02,42.0
2025-08-17 20:15:00+00:00,4422.887,1216.225,1151.017,21.349,0.4152,0.0,181.435,0.01,29.36
2025-08-17 20:30:00+00:00,4409.033,1269.521,1182.635,7.881,0.42869999999999997,0.0,216.83,0.02,-10.56
2025-08-17 20:45:00+00:00,4401.997,1290.524,1226.416,0.78,0.4396,0.0,226.231,0.02,-26.37
2025-08-17 21:00:00+00:00,4425.679,1288.064,1236.589,0.0,0.4439,0.0,248.953,0.02,-27.33
2025-08-17 21:15:00+00:00,4429.938,1318.759,1266.342,0.0,0.4509,0.0,251.793,0.02,-12.75
2025-08-17 21:30:00+00:00,4390.233,1337.9850000000001,1286.519,0.04,0.4593,0.0,251.921,0.02,-26.42
2025-08-17 21:45:00+00:00,4320.241,1339.628,1256.23,0.15,0.45990000000000003,0.0,251.925,0.02,-43.62
2025-08-17 22:00:00+00:00,4247.977,1341.294,1283.0259999999998,0.13,0.4728,0.0,248.65,0.02,-63.9
2025-08-17 22:15:00+00:00,4155.103,1298.9979999999998,1259.4759999999999,0.15,0.4681,0.0,206.774,0.02,-60.5
2025-08-17 22:30:00+00:00,4062.035,1242.4289999999999,1203.87,0.14,0.46380000000000005,0.0,201.195,0.02,-74.01
2025-08-17 22:45:00+00:00,3975.515,1200.994,1164.709,0.09,0.46399999999999997,0.0,201.202,0.02,-82.4
2025-08-17 23:00:00+00:00,3921.147,1183.922,1132.064,0.13,0.46990000000000004,0.0,201.081,35.8,-99.39
2025-08-17 23:15:00+00:00,3866.297,1171.556,1097.209,0.13,0.4742,0.0,187.041,70.78,-97.79
2025-08-17 23:30:00+00:00,3791.839,1112.409,1056.845,0.1,0.457,0.0,186.136,10.01,-110.74
2025-08-17 23:45:00+00:00,3730.048,1061.013,1010.364,0.17,0.44530000000000003,0.0,172.251,0.02,-97.4
2025-08-18 00:00:00+00:00,3716.4120000000003,1072.796,1019.248,0.12,0.4493,0.0,171.366,0.02,-103.93
2025-08-18 00:15:00+00:00,3668.221,1070.4279999999999,1023.252,0.1,0.4523,0.0,157.39,0.02,-104.16
2025-08-18 00:30:00+00:00,3616.1639999999998,1049.548,996.3520000000001,0.14,0.4518,0.0,156.491,0.02,-120.1
2025-08-18 00:45:00+00:00,3563.505,1028.485,995.718,0.09,0.45399999999999996,0.0,142.171,0.02,-135.17
2025-08-18 01:00:00+00:00,3539.223,1036.521,1004.3629999999999,0.15,0.45189999999999997,0.0,141.301,0.02,-141.79
2025-08-18 01:15:00+00:00,3503.584,1048.469,1019.188,0.11,0.44329999999999997,0.0,127.333,0.02,-142.45
2025-08-18 01:30:00+00:00,3471.367,1039.599,1011.0889999999999,0.11,0.43689999999999996,0.0,126.466,0.02,-151.39
2025-08-18 01:45:00+00:00,3446.045,1021.296,994.813,0.12,0.4314,0.0,110.829,0.02,-138.78
2025-08-18 02:00:00+00:00,3532.535,1019.704,990.629,0.13,0.4204,0.0,109.909,0.02,-141.44
2025-08-18 02:15:00+00:00,3526.5049999999997,1026.09,985.163,0.16,0.4168,0.0,95.858,0.02,-127.91
2025-08-18 02:30:00+00:00,3488.569,1031.478,974.15,0.14,0.4178,0.0,94.889,0.02,-133.46
2025-08-18 02:45:00+00:00,3454.962,1029.842,965.3610000000001,0.18,0.4154,0.0,79.906,0.02,-128.29
2025-08-18 03:00:00+00:00,3460.202,1010.1410000000001,959.239,0.16,0.41200000000000003,0.0,79.05,0.02,-131.08
2025-08-18 03:15:00+00:00,3440.386,1008.178,949.5459999999999,0.15,0.4117,0.0,79.051,0.02,-138.09
2025-08-18 03:30:00+00:00,3426.8360000000002,1029.011,965.116,0.14,0.4191,0.0,79.058,0.02,-155.17
2025-08-18 03:45:00+00:00,3410.8849999999998,1043.096,977.9100000000001,0.13,0.42460000000000003,0.0,79.044,0.02,-167.96
2025-08-18 04:00:00+00:00,3408.455,1071.562,1006.152,0.17,0.4324,0.0,79.074,0.02,-169.89
2025-08-18 04:15:00+00:00,3393.03,1070.234,1002.767,0.13,0.4334,0.0,79.064,0.02,-173.3
2025-08-18 04:30:00+00:00,3384.102,1069.005,1003.471,0.18,0.4349,0.0,79.082,0.02,-176.45
2025-08-18 04:45:00+00:00,3396.57,1069.8960000000002,1018.5070000000001,0.18,0.4294,0.0,79.068,0.02,-183.18
2025-08-18 05:00:00+00:00,3445.614,1052.0320000000002,1016.67,0.13,0.4043,0.0,79.075,0.02,-176.16
2025-08-18 05:15:00+00:00,3467.4550000000004,1057.446,1020.333,0.12,0.4006,0.0,79.093,0.02,-168.72
2025-08-18 05:30:00+00:00,3513.3740000000003,1067.1870000000001,1020.1279999999999,0.18,0.4146,0.0,79.083,0.02,-159.06
2025-08-18 05:45:00+00:00,3563.7540000000004,1084.741,1035.658,0.0,0.4235,0.0,79.098,0.02,-152.53
2025-08-18 06:00:00+00:00,3683.3559999999998,1068.7530000000002,1028.596,1.07,0.4178,0.0,114.319,0.02,-149.06
2025-08-18 06:15:00+00:00,3777.661,1061.757,1018.1320000000001,5.71,0.4215,0.0,190.481,0.09,-188.49
2025-08-18 06:30:00+00:00,3870.833,1094.603,1035.721,15.151,0.43810000000000004,0.0,261.148,40.82,-237.91
2025-08-18 06:45:00+00:00,3972.532,1125.55,1044.316,31.005,0.4721,0.0,322.573,115.8,-267.55
2025-08-18 07:00:00+00:00,4159.028,1113.295,1024.145,52.935,0.49090000000000006,0.0,339.417,190.83,-189.67
2025-08-18 07:15:00+00:00,4295.754,1117.9859999999999,1004.1,73.87799999999999,0.5143,0.0,392.505,265.79,-189.74
2025-08-18 07:30:00+00:00,4407.9169999999995,1046.557,967.133,102.937,0.5181,0.0,401.895,340.8,-167.88
2025-08-18 07:45:00+00:00,4526.831,984.9649999999999,931.797,127.856,0.5179,0.0,401.891,415.83,-160.87
2025-08-18 08:00:00+00:00,4670.4,976.997,926.424,159.884,0.5225,0.0,401.894,490.8,-123.16
2025-08-18 08:15:00+00:00,4772.914000000001,1014.582,962.726,180.227,0.5315,0.0,401.93,529.96,-87.63
2025-08-18 08:30:00+00:00,4846.88,1070.625,1021.66,202.295,0.5408,0.0,403.875,529.99,-64.56
2025-08-18 08:45:00+00:00,4898.585,1034.455,989.203,243.27200000000002,0.544,0.0,438.334,529.98,-78.03
2025-08-18 09:00:00+00:00,4964.03,970.318,926.6030000000001,269.058,0.5302,0.0,441.738,529.98,-72.21
2025-08-18 09:15:00+00:00,5003.987,952.328,901.385,319.623,0.5313,0.0,441.716,529.98,-65.65
2025-08-18 09:30:00+00:00,5012.959,1006.33,936.102,332.60900000000004,0.5397,0.0,441.705,529.97,-62.88
2025-08-18 09:45:00+00:00,5011.195,1058.036,959.765,356.316,0.5490999999999999,0.0,441.685,529.98,-59.14
2025-08-18 10:00:00+00:00,5009.858,1046.952,932.221,381.28499999999997,0.5488000000000001,0.0,441.686,529.98,-57.39
2025-08-18 10:15:00+00:00,5012.274,1006.2850000000001,908.8430000000001,392.071,0.5464,0.0,441.712,529.99,-54.33
2025-08-18 10:30:00+00:00,5017.076,932.305,859.7479999999999,413.292,0.5428000000000001,0.0,441.743,528.42,-50.85
2025-08-18 10:45:00+00:00,5003.431,824.139,795.357,421.886,0.5253,0.0,441.703,477.19,-40.26
2025-08-18 11:00:00+00:00,4996.217,781.587,751.168,428.138,0.5017,0.0,441.707,404.68,-35.61
2025-08-18 11:15:00+00:00,4986.859,818.2719999999999,768.606,412.451,0.495,0.0,441.723,365.25,-22.88
2025-08-18 11:30:00+00:00,4984.192,866.174,815.851,392.756,0.5058,0.0,441.684,391.67,-42.07
2025-08-18 11:45:00+00:00,4980.141,820.514,768.8340000000001,437.896,0.5183,0.0,441.695,450.09,-59.5
2025-08-18 12:00:00+00:00,4989.236999999999,825.29,787.901,485.70799999999997,0.5334,0.0,441.689,473.89,-81.47
2025-08-18 12:15:00+00:00,4976.784,833.7360000000001,780.836,468.482,0.5347999999999999,0.0,441.691,498.35,-78.23
2025-08-18 12:30:00+00:00,4964.407999999999,810.28,773.235,443.483,0.5379999999999999,0.0,441.691,529.96,-111.85
2025-08-18 12:45:00+00:00,4972.916,765.536,732.354,459.147,0.5329,0.0,441.673,529.98,-143.71
2025-08-18 13:00:00+00:00,4958.722000000001,771.47,717.957,481.214,0.5363,0.0,438.626,529.99,-122.99
2025-08-18 13:15:00+00:00,4912.77,783.246,716.261,496.958,0.5357999999999999,0.0,398.0,529.98,-82.87
2025-08-18 13:30:00+00:00,4873.7080000000005,750.269,681.409,500.97900000000004,0.5322,0.0,392.516,529.98,-88.8
2025-08-18 13:45:00+00:00,4862.314,747.249,668.38,513.005,0.5333,0.0,392.531,529.99,-93.8
2025-08-18 14:00:00+00:00,4866.551,721.071,619.668,496.932,0.5207999999999999,0.0,392.536,530.0,-104.07
2025-08-18 14:15:00+00:00,4867.571,696.8969999999999,576.156,476.222,0.5036,0.0,392.538,501.57,-124.72
2025-08-18 14:30:00+00:00,4857.278,687.413,557.904,494.90500000000003,0.49079999999999996,0.0,392.542,427.3,-116.38
2025-08-18 14:45:00+00:00,4859.963,707.3219999999999,568.357,486.903,0.4899,0.0,392.551,432.79,-104.39
2025-08-18 15:00:00+00:00,4875.073,722.76,592.7049999999999,486.262,0.49420000000000003,0.0,392.548,506.22,-104.71
2025-08-18 15:15:00+00:00,4879.957,748.761,630.943,458.386,0.4842,0.0,392.562,529.98,-108.47
2025-08-18 15:30:00+00:00,4902.682999999999,744.2379999999999,620.584,386.899,0.46909999999999996,0.0,392.565,529.98,-118.97
2025-08-18 15:45:00+00:00,4926.9130000000005,729.317,631.815,359.269,0.4778,0.0,392.555,529.98,-79.42
2025-08-18 16:00:00+00:00,4974.459000000001,717.127,634.171,394.35699999999997,0.4911,0.0,395.679,529.98,-50.94
2025-08-18 16:15:00+00:00,5018.023999999999,684.296,624.3489999999999,396.92600000000004,0.49340000000000006,0.0,436.605,529.98,-81.61
2025-08-18 16:30:00+00:00,5077.742,641.896,611.4390000000001,363.93100000000004,0.47950000000000004,0.0,441.605,529.99,-120.92
2025-08-18 16:45:00+00:00,5128.572,580.367,554.499,323.841,0.4559,0.0,441.4,529.98,-150.56
2025-08-18 17:00:00+00:00,5169.085,542.096,515.503,296.721,0.4396,0.0,441.527,529.99,-166.47
2025-08-18 17:15:00+00:00,5240.156999999999,530.5440000000001,504.792,279.656,0.4278,0.0,441.483,529.98,-165.63
2025-08-18 17:30:00+00:00,5272.334,511.444,488.645,295.73900000000003,0.4249,0.0,441.584,529.97,-139.32
2025-08-18 17:45:00+00:00,5286.798000000001,497.80899999999997,473.77500000000003,259.165,0.4143,0.0,441.463,529.87,-120.66
2025-08-18 18:00:00+00:00,5256.411,494.37,468.575,203.618,0.39409999999999995,0.0,441.524,488.27,-107.11
2025-08-18 18:15:00+00:00,5222.665,499.238,470.19100000000003,169.276,0.38420000000000004,0.0,441.514,464.97,-100.95
2025-08-18 18:30:00+00:00,5197.899,500.844,462.736,132.081,0.401,0.0,441.642,523.34,-66.68
2025-08-18 18:45:00+00:00,5175.418,485.653,456.404,114.62700000000001,0.40149999999999997,0.0,441.376,529.99,-164.66
2025-08-18 19:00:00+00:00,5128.683999999999,479.435,457.643,93.788,0.3906,0.0,441.457,494.19,-156.27
2025-08-18 19:15:00+00:00,5097.478,486.039,463.311,75.256,0.38159999999999994,0.0,441.413,458.92,-140.56
2025-08-18 19:30:00+00:00,5068.22,483.98,461.618,60.239,0.387,0.0,441.451,489.49,-25.35
2025-08-18 19:45:00+00:00,5043.48,457.13,429.256,46.077,0.3833,0.0,441.401,503.48,6.93
2025-08-18 20:00:00+00:00,5011.206,463.332,437.54900000000004,26.524,0.3835,0.0,441.415,529.96,8.03
2025-08-18 20:15:00+00:00,4980.218,471.27000000000004,445.28799999999995,12.756,0.3835,0.0,441.435,529.98,4.71
2025-08-18 20:30:00+00:00,4973.237,482.517,455.13699999999994,3.586,0.38270000000000004,0.0,441.42,529.98,3.42
2025-08-18 20:45:00+00:00,4998.736,478.817,456.26599999999996,0.0,0.3799,0.0,441.397,529.98,10.57
2025-08-18 21:00:00+00:00,5022.477,512.953,483.76099999999997,0.0,0.3797,0.0,441.434,529.99,34.47
2025-08-18 21:15:00+00:00,4985.517,544.569,507.536,0.0,0.38689999999999997,0.0,441.542,529.97,50.53
2025-08-18 21:30:00+00:00,4904.974,565.135,514.623,0.14,0.39520000000000005,0.0,441.426,530.0,38.85
2025-08-18 21:45:00+00:00,4807.924,542.467,493.996,0.21,0.3987,0.0,441.531,529.98,22.59
2025-08-18 22:00:00+00:00,4719.508,502.05400000000003,459.382,0.18,0.39890000000000003,0.0,441.452,529.98,12.01
2025-08-18 22:15:00+00:00,4610.153,453.417,411.411,0.19,0.3981,0.0,441.454,529.99,30.31
2025-08-18 22:30:00+00:00,4517.053,420.986,377.137,0.19,0.3986,0.0,441.467,529.98,9.12
2025-08-18 22:45:00+00:00,4422.262,397.596,359.645,0.21,0.3967,0.0,441.471,529.98,-26.13
2025-08-18 23:00:00+00:00,4359.276,384.752,352.937,0.23,0.3943,0.0,441.452,529.93,-58.47
2025-08-18 23:15:00+00:00,4272.360000000001,378.776,344.53999999999996,0.2,0.3935,0.0,441.438,529.9,-76.54
2025-08-18 23:30:00+00:00,4189.468,378.60200000000003,345.67600000000004,0.23,0.4,0.0,441.477,529.91,-105.33
2025-08-18 23:45:00+00:00,4116.659,383.178,347.06,0.2,0.4071,0.0,441.447,529.91,-122.44
2025-08-19 00:00:00+00:00,4076.1659999999997,364.56,339.27599999999995,0.21,0.4094,0.0,441.46,529.9,-145.53
2025-08-19 00:15:00+00:00,4017.968,350.164,329.56100000000004,0.21,0.4127,0.0,441.467,529.92,-164.44
2025-08-19 00:30:00+00:00,3963.169,339.025,318.40099999999995,0.23,0.4155,0.0,441.464,529.93,-176.59
2025-08-19 00:45:00+00:00,3904.6220000000003,337.653,317.377,0.19,0.4214,0.0,441.448,529.89,-192.57
2025-08-19 01:00:00+00:00,3877.712,336.91200000000003,318.82000000000005,0.24,0.4241,0.0,441.439,529.93,-203.06
2025-08-19 01:15:00+00:00,3837.574,345.786,327.99399999999997,0.2,0.4305,0.0,441.456,529.91,-215.03
2025-08-19 01:30:00+00:00,3797.415,339.136,321.306,0.19,0.43310000000000004,0.0,441.434,529.92,-225.74
2025-08-19 01:45:00+00:00,3774.531,350.086,328.713,0.25,0.4375,0.0,441.463,529.93,-234.98
2025-08-19 02:00:00+00:00,3850.076,347.35999999999996,332.23699999999997,0.22,0.4296,0.0,441.449,529.91,-236.36
2025-08-19 02:15:00+00:00,3844.359,341.531,326.301,0.19,0.4285,0.0,441.456,529.93,-235.04
2025-08-19 02:30:00+00:00,3813.415,340.94899999999996,323.692,0.22,0.4311,0.0,441.458,529.71,-243.79
2025-08-19 02:45:00+00:00,3782.325,338.16499999999996,323.303,0.2,0.4252,0.0,441.456,487.2,-261.78
2025-08-19 03:00:00+00:00,3804.69,325.875,311.744,0.24,0.40240000000000004,0.0,441.469,412.19,-278.55
2025-08-19 03:15:00+00:00,3771.368,324.339,302.83299999999997,0.21,0.40020000000000006,0.0,441.461,404.04,-275.42
2025-08-19 03:30:00+00:00,3736.761,326.129,295.947,0.19,0.4191,0.0,439.533,478.34,-271.38
2025-08-19 03:45:00+00:00,3710.959,348.573,327.897,0.26,0.41969999999999996,0.0,405.0,467.23,-255.41
2025-08-19 04:00:00+00:00,3730.773,348.49199999999996,332.978,0.21,0.4012,0.0,401.121,392.22,-259.41
2025-08-19 04:15:00+00:00,3719.451,359.758,345.315,0.22,0.3993,0.0,401.148,371.44,-251.45
2025-08-19 04:30:00+00:00,3709.583,375.66200000000003,351.628,0.28,0.4192,0.0,401.16,444.74,-234.47
2025-08-19 04:45:00+00:00,3704.508,391.998,374.63,0.26,0.4263,0.0,401.18,442.21,-233.92
2025-08-19 05:00:00+00:00,3738.9139999999998,378.16700000000003,366.308,0.2,0.4046,0.0,401.184,367.23,-227.33
2025-08-19 05:15:00+00:00,3759.7549999999997,395.673,384.021,0.2,0.3917,0.0,401.168,303.06,-215.61
2025-08-19 05:30:00+00:00,3796.4799999999996,406.27599999999995,394.05400000000003,0.23,0.3931,0.0,397.572,320.14,-200.95
2025-08-19 05:45:00+00:00,3846.386,415.284,401.28200000000004,0.21,0.37,0.0,354.795,274.22,-159.64
2025-08-19 06:00:00+00:00,3975.6110000000003,409.7,395.642,0.0,0.34380000000000005,0.0,327.123,202.16,-93.42
2025-08-19 06:15:00+00:00,4050.682,412.04100000000005,396.221,0.36,0.32939999999999997,0.0,261.182,228.76,8.93
2025-08-19 06:30:00+00:00,4136.783,422.206,404.60699999999997,3.4949999999999997,0.32299999999999995,0.0,255.439,303.75,39.31
2025-08-19 06:45:00+00:00,4244.393,448.36800000000005,422.64,11.452,0.3557,0.0,329.598,378.75,-4.97
2025-08-19 07:00:00+00:00,4449.331,466.755,444.022,25.317999999999998,0.3946,0.0,403.544,453.75,-53.24
2025-08-19 07:15:00+00:00,4591.753000000001,445.596,426.90999999999997,42.626,0.40740000000000004,0.0,441.492,519.98,-69.24
2025-08-19 07:30:00+00:00,4704.473,439.316,420.905,59.193999999999996,0.4031,0.0,441.639,529.99,-64.51
2025-08-19 07:45:00+00:00,4808.602,427.265,410.716,76.491,0.3975,0.0,441.663,529.99,-49.9
